FlowID,PacketLength,Timestamp,Direction,RTP,DTLS,STUN
0,208,2025-02-20 21:10:41.770043 +1100 AEDT,0,true,false,false
0,110,2025-02-20 21:10:41.78589 +1100 AEDT,1,false,false,false
0,210,2025-02-20 21:10:41.790239 +1100 AEDT,0,true,false,false
0,347,2025-02-20 21:10:41.793379 +1100 AEDT,1,false,true,false
0,295,2025-02-20 21:10:41.804595 +1100 AEDT,0,false,true,false
0,192,2025-02-20 21:10:41.809851 +1100 AEDT,0,true,false,false
0,162,2025-02-20 21:10:41.81194 +1100 AEDT,1,false,false,false
0,337,2025-02-20 21:10:41.83141 +1100 AEDT,0,false,false,false
0,188,2025-02-20 21:10:41.833607 +1100 AEDT,0,true,false,false
0,337,2025-02-20 21:10:41.833636 +1100 AEDT,0,false,false,false
0,106,2025-02-20 21:10:41.83493 +1100 AEDT,1,false,false,false
0,1256,2025-02-20 21:10:41.838205 +1100 AEDT,0,true,false,false
0,347,2025-02-20 21:10:41.840029 +1100 AEDT,1,false,true,false
0,243,2025-02-20 21:10:41.841546 +1100 AEDT,0,false,true,false
0,227,2025-02-20 21:10:41.841566 +1100 AEDT,0,false,true,false
0,195,2025-02-20 21:10:41.850151 +1100 AEDT,0,true,false,false
0,1256,2025-02-20 21:10:41.850188 +1100 AEDT,0,true,false,false
0,603,2025-02-20 21:10:41.862802 +1100 AEDT,0,true,false,false
0,337,2025-02-20 21:10:41.866433 +1100 AEDT,0,false,false,false
0,250,2025-02-20 21:10:41.866487 +1100 AEDT,0,true,false,false
0,1258,2025-02-20 21:10:41.8689 +1100 AEDT,0,false,false,false
0,199,2025-02-20 21:10:41.874983 +1100 AEDT,0,true,false,false
0,337,2025-02-20 21:10:41.874996 +1100 AEDT,0,false,false,false
0,337,2025-02-20 21:10:41.876263 +1100 AEDT,0,false,false,false
0,337,2025-02-20 21:10:41.876264 +1100 AEDT,0,false,false,false
0,1258,2025-02-20 21:10:41.878989 +1100 AEDT,0,false,false,false
0,107,2025-02-20 21:10:41.881536 +1100 AEDT,1,false,true,false
0,337,2025-02-20 21:10:41.88503 +1100 AEDT,0,false,false,false
0,131,2025-02-20 21:10:41.885871 +1100 AEDT,1,false,true,false
0,131,2025-02-20 21:10:41.885871 +1100 AEDT,1,false,true,false
0,114,2025-02-20 21:10:41.885872 +1100 AEDT,1,false,false,false
0,107,2025-02-20 21:10:41.886246 +1100 AEDT,0,false,true,false
0,337,2025-02-20 21:10:41.88982 +1100 AEDT,0,false,false,false
0,194,2025-02-20 21:10:41.893876 +1100 AEDT,0,true,false,false
0,1156,2025-02-20 21:10:41.895347 +1100 AEDT,0,true,false,false
0,188,2025-02-20 21:10:41.909849 +1100 AEDT,0,true,false,false
0,337,2025-02-20 21:10:41.91265 +1100 AEDT,0,false,false,false
0,337,2025-02-20 21:10:41.917253 +1100 AEDT,0,false,false,false
0,337,2025-02-20 21:10:41.92097 +1100 AEDT,0,false,false,false
0,337,2025-02-20 21:10:41.924698 +1100 AEDT,0,false,false,false
0,382,2025-02-20 21:10:41.929253 +1100 AEDT,0,true,false,false
